Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,overtime_flag,business_travel_ord,dept_Sales,dept_RD,dept_HR,marital_Single,marital_Married,marital_Divorced,salary_percentile,promotion_gap_months,tenure_ratio
34,8,1,3,3,2,1,8663,3,25,3,1,3,12,0,1,3,3,2,3,0,2,0,1,0,0,1,0,0.2108462267129776,2.0,0.23076923076923078
58,14,2,4,2,5,3,19150,8,15,3,2,0,35,0,4,22,14,9,12,1,2,1,0,0,0,0,1,0.9084368035657434,9.0,0.6111111111111112
50,11,3,2,1,3,3,18178,1,25,4,4,0,16,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0.799084719276705,1.0,0.058823529411764705
53,9,4,3,4,1,3,10019,6,25,3,1,1,27,3,2,5,3,1,4,0,1,0,1,0,1,0,0,0.26677455004736345,1.0,0.17857142857142858
30,18,3,4,1,3,2,6448,8,24,3,4,2,13,4,1,4,4,2,4,1,1,0,1,0,0,1,0,0.13123618566466688,2.0,0.2857142857142857
23,3,5,2,2,5,2,15545,7,13,3,3,3,11,2,3,2,2,1,1,0,2,1,0,0,1,0,0,0.673670805475963,1.0,0.16666666666666666
56,20,5,3,1,1,2,4061,0,13,3,3,1,30,3,3,5,5,1,5,0,0,0,0,1,0,1,0,0.08527737470699855,1.0,0.16129032258064516
57,11,4,1,2,3,1,17471,3,20,4,1,3,32,2,1,1,1,1,1,0,2,0,1,0,0,1,0,0.6785996210925166,1.0,0.030303030303030304
24,13,5,2,2,1,1,18389,8,21,3,3,0,1,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0.8161625181381851,0.0,0.0
58,3,1,4,2,4,1,18521,8,16,3,3,2,37,4,3,6,3,2,2,0,1,0,1,0,0,1,0,0.771431954531102,2.0,0.15789473684210525
58,7,4,1,1,5,4,5492,6,24,3,4,0,39,4,3,13,3,1,13,0,1,1,0,0,0,1,0,0.17497612225405923,1.0,0.325
42,3,1,2,1,1,2,15349,3,24,3,2,3,33,3,1,10,6,2,9,0,1,1,0,0,0,1,0,0.6613817255651067,2.0,0.29411764705882354
49,6,3,3,1,1,3,5217,7,17,3,4,2,33,1,4,12,11,1,8,0,1,0,1,0,0,1,0,0.09401641932428166,1.0,0.35294117647058826
49,10,2,3,2,2,3,19763,2,12,3,4,3,15,5,3,0,0,0,0,0,1,0,1,0,0,1,0,0.9310072623934322,0.0,0.0
51,17,4,3,2,2,3,9287,9,20,3,4,0,30,4,4,11,7,1,7,0,2,0,1,0,1,0,0,0.23602778654878434,1.0,0.3548387096774194
42,4,4,3,2,5,1,7505,9,19,3,4,3,31,4,4,1,1,1,1,0,1,1,0,0,1,0,0,0.2625915313594397,1.0,0.03125
32,2,1,3,3,1,1,18397,5,15,4,1,2,22,5,3,11,7,2,8,0,1,1,0,0,0,0,1,0.8525947150588984,2.0,0.4782608695652174
57,7,3,1,1,4,1,3384,7,24,3,4,2,40,0,2,28,11,3,14,0,1,1,0,0,0,0,1,0.08978032473734479,3.0,0.6829268292682927
20,3,5,1,4,3,4,11096,7,25,4,3,1,6,6,3,4,4,4,3,1,1,0,1,0,0,1,0,0.3153615408904326,4.0,0.5714285714285714
32,6,4,1,2,2,2,6188,6,25,3,1,3,5,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.20388411333970075,0.0,0.0
45,2,5,1,4,5,3,6552,5,17,3,2,3,27,4,2,1,1,1,1,0,1,1,0,0,0,1,0,0.22024832855778415,1.0,0.03571428571428571
50,13,4,3,4,3,3,18753,9,22,4,2,2,23,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0.7944426902431323,0.0,0.0
32,4,3,4,1,3,2,4719,6,17,3,2,3,13,0,3,2,2,1,2,0,1,1,0,0,0,1,0,0.14473097739573385,1.0,0.14285714285714285
31,8,5,3,4,1,4,15775,4,19,3,2,1,3,4,2,1,1,1,1,1,1,0,1,0,1,0,0,0.5589280075781496,1.0,0.25
24,3,4,4,4,3,1,13900,1,20,3,2,1,5,6,3,0,0,0,0,0,1,1,0,0,1,0,0,0.5838904807386183,0.0,0.0
43,15,5,3,2,4,3,16830,2,24,3,1,1,32,6,2,16,8,1,13,0,1,1,0,0,1,0,0,0.7509710283349251,1.0,0.48484848484848486
34,9,5,4,3,4,3,19670,3,23,4,1,1,6,4,3,1,1,1,1,1,1,1,0,0,0,1,0,0.9552371856096784,1.0,0.14285714285714285
51,9,5,1,2,4,1,15610,0,17,3,1,3,35,4,1,7,6,1,4,0,0,0,0,1,1,0,0,0.6166982922201139,1.0,0.19444444444444445
38,8,1,2,3,1,1,17507,8,19,3,3,0,23,4,1,4,4,1,4,0,1,1,0,0,0,1,0,0.7911493155046163,1.0,0.16666666666666666
34,15,4,4,1,5,2,19283,0,25,4,2,2,10,6,4,0,0,0,0,1,1,1,0,0,1,0,0,0.9195160776822668,0.0,0.0
54,5,1,2,4,5,2,19994,9,20,3,1,3,35,5,3,8,8,3,1,0,1,1,0,0,1,0,0,0.9978987583572111,3.0,0.2222222222222222
34,19,2,3,3,4,4,8833,0,25,3,4,1,16,6,3,4,4,1,2,0,1,0,0,1,1,0,0,0.26877999776760797,1.0,0.23529411764705882
56,8,1,1,2,3,4,9121,7,16,3,4,1,35,4,4,9,5,1,9,0,0,0,1,0,0,1,0,0.2289627407641301,1.0,0.25
21,14,5,4,1,3,3,12026,8,20,3,4,3,9,2,4,1,1,1,1,0,1,1,0,0,1,0,0,0.4808659662527857,1.0,0.1
59,5,1,2,1,2,3,11911,4,23,3,3,0,32,4,1,5,4,1,3,0,1,0,1,0,1,0,0,0.35226555099463214,1.0,0.15151515151515152
59,10,2,1,3,5,3,19938,7,24,3,2,1,39,6,3,4,4,4,4,0,1,0,0,1,0,0,1,0.9844848755441455,4.0,0.1
35,4,3,1,1,4,1,19450,4,23,3,4,0,11,5,1,4,4,1,4,1,1,0,1,0,0,1,0,0.8778812756551941,1.0,0.3333333333333333
26,2,2,3,1,4,1,6141,1,24,3,4,3,5,5,2,1,0,1,0,0,0,0,0,1,1,0,0,0.15916955017301038,1.0,0.16666666666666666
23,8,5,1,3,4,4,15539,8,20,3,3,2,1,2,2,1,1,1,1,0,2,1,0,0,1,0,0,0.6731614135625597,1.0,0.5
59,8,1,1,3,3,1,18528,7,18,3,2,1,38,5,1,11,6,2,7,0,1,0,1,0,1,0,0,0.771984527944427,2.0,0.28205128205128205
36,3,4,4,4,4,1,6604,6,16,4,4,2,13,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0.1362488159141143,1.0,0.07142857142857142
54,6,1,3,3,3,2,14471,5,22,4,1,0,38,3,2,4,4,1,1,0,1,1,0,0,1,0,0,0.6127984718242598,1.0,0.10256410256410256
59,6,2,2,2,3,3,5940,1,25,4,1,3,37,3,1,20,8,5,9,1,2,0,1,0,1,0,0,0.11592200820966214,5.0,0.5263157894736842
37,8,2,3,1,2,1,7492,5,24,3,1,2,23,2,2,10,7,2,10,0,1,0,0,1,1,0,0,0.21297019756669272,2.0,0.4166666666666667
23,10,2,3,2,1,2,19756,5,23,3,3,1,5,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0.9544592030360531,0.0,0.0
22,21,4,1,2,3,3,13742,8,20,3,4,2,0,2,4,0,0,0,0,1,1,1,0,0,0,1,0,0.5758038841133397,0.0,0.0
55,11,5,1,2,5,4,4316,0,21,4,1,3,27,0,3,7,7,2,7,0,1,0,1,0,0,1,0,0.0684006946637196,2.0,0.25
24,15,1,1,2,4,3,16738,0,23,4,2,3,6,4,4,0,0,0,0,0,1,0,0,1,1,0,0,0.6866837816720616,0.0,0.0
60,19,3,4,1,2,1,3403,9,25,3,4,1,38,2,4,14,13,2,9,0,1,1,0,0,1,0,0,0.09041706462909901,2.0,0.358974358974359
57,23,5,4,4,3,2,17938,9,25,3,1,0,39,3,4,26,11,3,14,0,1,0,1,0,0,1,0,0.7185427849700031,3.0,0.65
29,10,4,2,2,4,4,11999,4,24,3,2,1,13,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0.4173456859024445,0.0,0.0
24,3,5,4,1,5,1,19505,9,16,3,4,0,1,5,1,0,0,0,0,0,1,0,0,1,0,1,0,0.9195222681102801,0.0,0.0
59,14,2,1,3,3,3,16484,0,23,3,2,1,40,4,4,17,13,2,7,0,1,0,1,0,0,0,1,0.6041995579412693,2.0,0.4146341463414634
40,7,4,3,3,2,3,14169,5,24,3,2,3,31,4,4,5,2,5,5,0,1,0,1,0,1,0,0,0.4651484054310073,5.0,0.15625
49,17,4,4,2,4,3,5997,3,25,3,4,3,27,4,4,27,14,1,16,1,0,0,1,0,1,0,0,0.11777707609725292,1.0,0.9642857142857143
22,8,1,1,3,2,3,11487,7,21,3,1,2,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0.33284654246921375,0.0,0.0
23,20,4,2,4,4,1,4414,4,25,3,4,1,5,6,2,0,0,0,0,0,2,0,1,0,1,0,0,0.07096621408272813,0.0,0.0
35,5,3,2,1,3,1,2126,0,25,3,4,1,17,3,3,4,2,3,3,0,1,1,0,0,1,0,0,0.04005093919134034,3.0,0.2222222222222222
47,9,5,2,3,4,1,19520,4,24,3,4,3,27,0,2,13,13,3,7,0,1,1,0,0,1,0,0,0.9403374721426297,3.0,0.4642857142857143
52,3,4,3,4,4,1,7097,9,21,3,3,0,36,4,2,8,6,2,3,0,1,0,1,0,1,0,0,0.15191821913482792,2.0,0.21621621621621623
51,4,4,1,1,2,2,16525,0,15,3,1,1,24,3,2,2,2,2,2,0,1,0,0,1,1,0,0,0.6746288648286639,2.0,0.08
59,8,4,2,4,4,1,18310,9,21,3,4,2,33,2,1,10,10,2,10,0,1,0,1,0,1,0,0,0.7522102936532996,2.0,0.29411764705882354
55,8,1,3,4,2,3,19930,1,21,3,1,0,23,2,3,5,5,1,5,1,2,0,0,1,1,0,0,0.9835919187409309,1.0,0.20833333333333334
30,5,2,2,2,1,1,10131,9,15,3,4,1,4,0,2,1,1,1,1,0,1,0,1,0,1,0,0,0.27170824123776444,1.0,0.2
35,12,2,4,4,4,4,16866,3,24,4,3,3,30,0,1,17,9,1,15,1,1,0,0,1,0,1,0,0.6953901105034044,1.0,0.5483870967741935
20,18,1,2,1,2,4,12964,3,15,3,1,3,3,5,1,0,0,0,0,0,2,1,0,0,0,1,0,0.5319325055714741,0.0,0.0
41,17,5,2,2,1,3,14715,5,19,3,1,3,20,4,4,7,7,3,4,0,2,0,1,0,0,0,1,0.4955399431638775,3.0,0.3333333333333333
35,3,4,2,3,3,1,8937,3,25,3,4,2,26,3,4,4,4,4,4,0,1,0,0,1,1,0,0,0.27369126018528855,4.0,0.14814814814814814
36,13,2,2,1,4,4,9635,8,22,3,2,0,17,4,4,17,13,2,12,0,1,1,0,0,1,0,0,0.36096784463546644,2.0,0.9444444444444444
41,3,2,4,2,4,4,5836,0,16,3,3,3,12,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0.18898439987265203,0.0,0.0
39,5,4,1,4,5,4,14312,6,22,3,1,1,20,1,4,1,1,1,1,0,1,1,0,0,1,0,0,0.6045845272206304,1.0,0.047619047619047616
52,2,1,3,1,5,3,4602,3,25,3,2,0,39,1,4,29,11,6,11,1,1,0,1,0,0,0,1,0.07637353962740764,6.0,0.725
49,4,5,1,2,1,2,19972,1,17,4,3,1,29,3,3,9,5,2,9,0,2,0,1,0,0,1,0,0.9835017366592991,2.0,0.3
40,16,3,3,4,1,2,18671,3,25,3,2,2,3,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0.7855620461004105,0.0,0.0
25,3,1,3,4,5,4,19019,9,17,4,1,0,25,5,3,8,8,1,4,1,0,0,1,0,1,0,0,0.8227818124407957,1.0,0.3076923076923077
26,12,2,2,2,1,4,10620,2,21,3,1,2,21,3,3,1,1,1,1,0,1,0,0,1,0,1,0,0.3518249804665699,1.0,0.045454545454545456
56,11,1,4,1,5,1,16564,2,20,3,3,3,40,6,3,10,10,3,5,0,1,1,0,0,1,0,0,0.7341610951926139,3.0,0.24390243902439024
55,10,3,2,4,3,1,13384,6,18,3,3,0,33,1,3,29,13,4,15,1,0,0,0,1,0,1,0,0.48844737135841054,4.0,0.8529411764705882
56,19,2,3,4,2,1,18201,2,19,3,4,3,29,5,4,6,6,1,6,0,1,1,0,0,0,1,0,0.8378223495702005,1.0,0.2
42,22,1,2,4,4,3,12856,3,17,3,1,3,24,2,4,8,8,2,8,0,1,0,1,0,1,0,0,0.39658983264919484,2.0,0.32
39,3,4,4,2,5,3,12278,7,19,3,4,1,24,1,4,1,1,1,1,0,1,1,0,0,0,1,0,0.4946832219038523,1.0,0.04
36,16,3,3,1,5,1,8599,5,25,4,1,0,30,5,4,22,13,1,13,0,2,0,1,0,1,0,0,0.20772813388064415,1.0,0.7096774193548387
24,18,2,4,3,5,4,19121,5,22,3,2,0,3,3,1,0,0,0,0,0,2,0,1,0,0,1,0,0.8335569940006315,0.0,0.0
35,4,3,4,4,5,3,13589,9,24,3,1,2,12,6,1,1,1,1,1,1,0,1,0,0,0,1,0,0.5668258516396052,1.0,0.07692307692307693
25,15,2,4,2,2,2,17447,5,21,3,4,1,4,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0.6768629617934955,0.0,0.0
31,7,2,4,4,5,1,10497,3,19,3,1,2,9,6,2,0,0,0,0,0,1,0,1,0,1,0,0,0.28887748658035994,0.0,0.0
42,11,1,4,2,3,2,17940,5,20,3,3,1,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0.7186611935585728,0.0,0.0
44,4,2,1,4,5,2,5436,7,25,4,3,0,28,3,1,4,4,1,4,0,2,1,0,0,0,1,0,0.17293855460044572,1.0,0.13793103448275862
46,14,4,3,3,3,1,5625,2,23,3,2,3,17,6,1,3,1,2,3,0,1,0,1,0,0,1,0,0.10668613830123146,2.0,0.16666666666666666
54,23,4,4,2,3,2,17939,5,20,3,1,0,31,4,4,13,13,1,4,0,2,0,0,1,1,0,0,0.7770956579975443,1.0,0.40625
28,3,2,3,2,2,1,17601,3,24,3,3,3,6,6,3,0,0,0,0,0,1,1,0,0,0,0,1,0.7973256924546323,0.0,0.0
24,3,4,3,4,3,1,12802,7,24,3,3,0,9,3,2,9,5,1,8,0,1,0,1,0,1,0,0,0.39449794758446477,1.0,0.9
37,5,2,2,1,3,1,10872,6,21,3,1,1,9,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0.3627637013059493,0.0,0.0
58,6,3,4,1,4,2,8728,3,19,3,1,2,40,1,2,24,14,2,7,0,2,0,0,1,0,1,0,0.2637571157495256,2.0,0.5853658536585366
53,7,2,1,3,5,2,16743,7,25,3,1,2,33,0,4,11,9,3,11,0,1,0,1,0,1,0,0,0.623302810230502,3.0,0.3235294117647059
29,14,3,3,3,4,4,14254,2,23,3,4,2,5,4,4,0,0,0,0,0,1,0,1,0,1,0,0,0.4692532365014209,0.0,0.0
33,5,5,2,1,4,1,12799,6,18,3,3,0,13,1,4,3,2,3,2,0,1,0,1,0,0,1,0,0.39434006946637196,3.0,0.21428571428571427
30,8,2,3,4,1,1,15859,5,21,3,2,1,24,4,1,1,1,1,1,0,1,1,0,0,0,1,0,0.6924546322827125,1.0,0.04
44,7,5,4,1,1,2,10377,8,25,3,1,3,17,5,1,12,8,3,10,0,1,0,0,1,1,0,0,0.3413327380287979,3.0,0.6666666666666666
37,6,2,1,4,2,4,11811,6,15,3,4,1,13,6,3,5,5,1,5,1,0,0,1,0,1,0,0,0.34737132933375436,1.0,0.35714285714285715
59,9,1,2,1,4,1,11157,8,15,3,3,3,39,1,3,5,3,1,4,0,1,0,1,0,1,0,0,0.31796652983896434,1.0,0.125
24,4,4,4,3,4,3,9606,2,24,3,2,1,2,6,2,0,0,0,0,0,1,0,1,0,0,0,1,0.24925007893905904,0.0,0.0
53,13,4,2,1,1,4,16236,5,21,3,4,2,39,0,4,35,18,3,16,0,1,0,1,0,0,1,0,0.5873855383643827,3.0,0.875
56,8,2,1,2,4,2,4865,8,19,3,3,2,39,4,3,27,16,4,13,1,1,1,0,0,0,1,0,0.149888570518943,4.0,0.675
49,3,1,1,2,4,1,16044,7,21,4,2,0,30,3,3,16,14,2,10,0,1,0,0,1,0,1,0,0.6467239647282063,2.0,0.5161290322580645
58,4,2,2,3,3,2,2584,0,18,3,2,1,28,2,2,3,3,2,3,0,1,0,0,1,0,1,0,0.038173903337426054,2.0,0.10344827586206896
41,4,3,1,4,1,1,8855,5,22,4,4,2,11,6,4,0,0,0,0,0,1,1,0,0,0,1,0,0.32581980261063354,0.0,0.0
34,4,1,1,3,4,2,4059,5,21,3,4,0,16,3,3,7,7,3,7,0,1,1,0,0,0,1,0,0.11716014008277618,3.0,0.4117647058823529
31,13,2,3,2,4,1,16124,2,23,3,2,2,12,5,2,1,0,1,0,0,1,0,1,0,1,0,0,0.5806362488159141,1.0,0.07692307692307693
50,23,1,3,3,4,4,11024,3,25,3,3,0,28,5,1,5,2,5,5,0,1,0,1,0,1,0,0,0.312401326176192,5.0,0.1724137931034483
22,16,1,2,2,4,1,14507,8,14,3,3,3,0,5,4,0,0,0,0,0,1,0,1,0,1,0,0,0.48421218819071676,0.0,0.0
43,19,3,1,2,1,4,18747,5,21,3,1,0,19,3,1,1,1,1,1,0,2,0,0,1,1,0,0,0.8483089630539122,1.0,0.05
28,3,3,2,4,4,1,1274,8,14,3,3,2,3,6,3,0,0,0,0,0,1,1,0,0,1,0,0,0.009551098376313277,0.0,0.0
23,2,5,1,1,1,3,11203,9,16,3,3,0,1,1,4,0,0,0,0,1,1,0,0,1,1,0,0,0.3785020649626074,0.0,0.0
26,16,3,1,3,5,1,19810,9,14,3,3,0,1,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0.9399668455952005,0.0,0.0
23,15,1,4,3,2,1,6156,2,22,3,1,3,8,4,4,2,0,1,2,0,2,0,1,0,0,0,1,0.12215819387432902,1.0,0.2222222222222222
56,19,2,4,2,3,3,18333,3,22,4,3,2,28,0,1,10,1,2,8,1,1,0,1,0,1,0,0,0.7545784654246921,2.0,0.3448275862068966
41,10,1,3,4,2,2,18400,7,24,3,2,1,20,6,1,18,13,3,9,0,0,0,1,0,1,0,0,0.7612488159141143,3.0,0.8571428571428571
56,4,4,2,3,4,4,2510,7,22,4,4,1,38,5,4,20,13,8,10,1,1,0,0,1,1,0,0,0.036053130929791274,8.0,0.5128205128205128
37,3,4,4,1,2,3,13491,9,14,3,3,0,10,6,1,4,3,3,4,0,1,0,1,0,0,1,0,0.43045468898010736,3.0,0.36363636363636365
28,11,2,1,3,5,4,8525,8,25,3,3,2,3,2,2,0,0,0,0,1,1,1,0,0,1,0,0,0.3101560012734798,0.0,0.0
41,3,2,3,1,1,1,11453,0,22,4,4,1,18,2,3,5,5,2,5,1,1,1,0,0,0,0,1,0.45132123527539,2.0,0.2631578947368421
49,11,5,1,3,5,3,19853,2,21,3,4,0,26,6,1,1,1,1,1,0,1,0,1,0,0,1,0,0.9492027155036312,1.0,0.037037037037037035
35,15,2,1,4,1,4,18657,0,15,3,2,2,20,2,2,19,11,3,13,1,2,1,0,0,0,0,1,0.8696593441579115,3.0,0.9047619047619048
47,8,4,2,4,1,2,11421,6,20,3,1,1,26,5,4,2,2,2,2,1,1,0,1,0,0,1,0,0.3297679191664035,2.0,0.07407407407407407
42,2,5,1,3,1,3,16826,5,16,3,4,2,18,6,4,5,5,1,5,0,1,0,1,0,0,1,0,0.6286311967161351,1.0,0.2631578947368421
47,19,3,3,2,4,1,2380,9,23,3,4,0,25,6,1,8,5,1,8,0,2,0,0,1,0,0,1,0.0321464449157272,1.0,0.3076923076923077
39,11,5,2,2,4,4,1027,9,18,3,3,0,19,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0.0008683296495105778,0.0,0.0
38,7,5,1,3,3,3,2608,2,21,3,3,0,24,2,1,1,1,1,1,0,1,1,0,0,0,1,0,0.0583253740846864,1.0,0.04
21,23,1,1,1,4,3,2845,2,19,3,3,2,3,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0.03331228291758762,0.0,0.0
47,7,1,4,2,4,1,3340,7,25,3,1,1,21,6,4,4,4,1,4,0,0,1,0,0,1,0,0,0.08742438713785419,1.0,0.18181818181818182
52,3,4,4,2,3,2,1604,7,25,3,1,1,21,5,3,1,1,1,1,0,1,1,0,0,0,1,0,0.020566698503661253,1.0,0.045454545454545456
28,6,2,1,2,4,4,7725,2,21,4,4,0,25,1,2,10,9,2,9,1,2,0,1,0,0,1,0,0.1742579728449637,2.0,0.38461538461538464
48,25,2,1,3,5,1,5800,0,24,3,4,0,24,3,4,6,5,3,6,0,1,0,1,0,1,0,0,0.11169876855067888,3.0,0.24
38,15,1,4,4,4,3,12576,5,25,3,1,2,22,2,4,2,2,2,2,0,2,0,1,0,1,0,0,0.3836832964951058,2.0,0.08695652173913043
37,25,2,2,2,2,2,15036,2,23,3,2,3,29,0,4,14,11,3,11,1,1,0,1,0,0,1,0,0.5126302494474266,3.0,0.4666666666666667
46,7,4,2,2,2,3,12597,8,23,3,2,3,30,3,2,9,8,1,9,0,2,0,0,1,0,0,1,0.44681326040852776,1.0,0.2903225806451613
54,5,1,3,2,5,1,19312,5,15,3,1,1,25,1,1,7,7,1,7,0,1,0,1,0,0,0,1,0.8585806757183454,1.0,0.2692307692307692
59,12,2,1,4,5,4,17160,1,24,3,1,0,40,6,4,21,12,5,12,0,1,1,0,0,0,1,0,0.7716650748169372,5.0,0.5121951219512195
57,13,1,2,2,5,4,19999,3,17,4,1,2,39,0,1,22,13,2,15,0,1,1,0,0,0,1,0,0.999554282075772,2.0,0.55
53,10,3,2,2,4,1,7537,3,25,3,4,0,24,4,4,17,15,6,13,0,0,1,0,0,0,1,0,0.2638650111429481,6.0,0.68
25,2,5,4,1,4,2,14945,7,18,3,2,2,5,6,1,2,2,2,0,0,1,0,0,1,1,0,0,0.577073334077464,2.0,0.3333333333333333
26,3,4,4,4,3,4,10488,2,21,3,2,2,21,4,1,6,5,2,6,0,0,0,0,1,0,1,0,0.3465788592476839,2.0,0.2727272727272727
41,8,2,3,3,5,4,17265,8,21,4,3,0,17,5,2,1,1,1,1,0,1,0,1,0,0,0,1,0.6627723397537101,1.0,0.05555555555555555
48,10,5,1,3,1,2,11849,9,25,3,1,2,37,6,1,4,4,2,4,1,1,0,0,1,0,0,1,0.4095323138743163,2.0,0.10526315789473684
37,10,2,4,3,1,3,11151,1,24,3,2,0,25,5,3,1,1,1,1,0,1,0,1,0,1,0,0,0.31765077360277866,1.0,0.038461538461538464
39,4,3,4,4,4,4,16984,1,25,3,4,1,14,2,4,4,4,4,4,0,1,0,0,1,0,1,0,0.7044312981359526,4.0,0.26666666666666666
38,13,3,1,3,4,3,16473,1,22,3,4,0,7,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0.6034101673508052,0.0,0.0
32,12,5,2,3,4,1,6058,5,16,3,4,1,17,4,4,0,0,0,0,0,2,0,1,0,0,1,0,0.11986896116198295,0.0,0.0
60,4,1,2,4,1,3,15264,8,24,3,3,0,38,1,2,20,9,5,9,0,1,0,1,0,1,0,0,0.5272339753710136,5.0,0.5128205128205128
58,2,2,2,4,4,3,3176,1,24,3,3,2,38,2,2,10,7,2,7,1,1,0,1,0,0,1,0,0.041285127881275654,2.0,0.2564102564102564
28,13,5,3,3,2,3,18307,9,17,3,2,2,3,2,1,0,0,0,0,1,1,1,0,0,1,0,0,0.8459089461954792,0.0,0.0
29,12,4,4,4,3,4,19364,3,18,3,2,3,11,6,1,0,0,0,0,0,2,0,1,0,1,0,0,0.8658035996210925,0.0,0.0
52,3,1,3,3,4,3,9143,4,24,3,1,1,38,0,2,24,13,2,10,0,1,0,1,0,1,0,0,0.22983107041364068,2.0,0.6153846153846154
56,19,3,2,2,3,3,11034,3,25,3,1,1,36,6,4,30,17,7,16,0,2,0,1,0,1,0,0,0.3130328386485633,7.0,0.8108108108108109
39,2,2,3,4,3,1,17160,0,20,3,3,1,14,2,4,4,4,1,4,0,1,0,1,0,1,0,0,0.65440479949479,1.0,0.26666666666666666
19,10,3,1,1,4,4,11828,0,23,3,4,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.34812125039469527,0.0,0.0
43,5,3,2,4,4,3,14195,7,25,3,4,3,23,6,4,5,5,2,5,1,0,0,1,0,0,0,1,0.4664903694347963,2.0,0.20833333333333334
25,5,5,1,2,5,3,3166,7,19,3,4,0,7,1,3,2,1,1,2,0,1,1,0,0,1,0,0,0.08092964024196116,1.0,0.25
53,4,5,3,2,5,3,15443,2,22,3,4,1,37,5,3,10,10,1,3,1,1,1,0,0,0,0,1,0.6669850366125438,1.0,0.2631578947368421
56,6,3,4,3,5,4,15642,7,13,3,1,2,29,0,1,7,5,4,7,0,1,1,0,0,1,0,0,0.6804839223177332,4.0,0.23333333333333334
40,8,5,4,1,4,3,15350,8,21,3,1,1,17,6,1,1,1,1,1,1,1,1,0,0,0,0,1,0.661572747532633,1.0,0.05555555555555555
43,11,1,4,4,4,1,10154,5,22,3,4,3,31,0,4,23,15,3,10,0,1,0,0,1,1,0,0,0.3316218327938386,3.0,0.71875
51,20,3,3,1,5,4,17368,2,24,3,3,3,24,1,1,4,4,4,4,0,0,0,0,1,1,0,0,0.7346802098448487,4.0,0.16
60,4,1,2,3,4,4,6977,5,20,3,2,3,39,4,2,8,2,1,8,0,1,0,0,1,0,0,1,0.19299028909476504,1.0,0.2
54,7,5,1,1,3,3,4261,0,19,3,1,2,24,1,1,4,2,1,4,0,1,0,1,0,1,0,0,0.06697979160088412,1.0,0.16
25,2,1,3,1,2,4,1018,7,24,3,3,2,8,1,3,1,1,1,1,1,1,0,0,1,0,1,0,0.000781337202812814,1.0,0.1111111111111111
59,11,2,1,1,2,4,19707,8,18,3,3,0,36,0,4,15,9,3,10,0,1,0,1,0,1,0,0,0.9194426902431323,3.0,0.40540540540540543
39,14,3,2,4,5,1,9683,0,21,3,3,2,5,0,2,1,1,1,1,0,0,0,0,1,0,1,0,0.3056144659002121,1.0,0.16666666666666666
54,16,4,2,4,3,2,19899,2,20,3,4,3,25,4,2,8,5,4,8,0,1,0,1,0,0,1,0,0.9598989580044206,4.0,0.3076923076923077
56,9,2,2,3,5,4,19101,1,24,3,2,0,32,5,1,30,16,3,16,1,1,0,1,0,1,0,0,0.8313861698768551,3.0,0.9090909090909091
58,3,5,2,4,5,2,18282,8,20,3,3,0,37,0,4,26,11,3,16,1,0,0,1,0,1,0,0,0.7495263656457215,3.0,0.6842105263157895
36,15,2,1,2,2,2,8275,0,14,3,4,0,20,0,3,1,1,1,1,0,1,0,1,0,0,1,0,0.1949005367856015,1.0,0.047619047619047616
19,8,2,3,4,2,3,19902,4,20,3,2,3,0,0,4,0,0,0,0,1,2,0,1,0,0,1,0,0.9608067571834543,0.0,0.0
46,2,5,2,4,1,3,19520,1,19,3,1,2,26,6,1,3,3,1,3,0,0,0,1,0,1,0,0,0.8879460056836123,1.0,0.1111111111111111
53,6,5,4,2,2,2,19716,5,18,3,2,1,36,1,1,12,10,4,11,0,1,0,1,0,0,1,0,0.9213766971897694,4.0,0.32432432432432434
42,4,3,1,2,4,2,8731,0,18,3,1,3,22,4,4,6,3,4,6,0,1,1,0,0,1,0,0,0.31856096784463545,4.0,0.2608695652173913
52,7,5,4,4,2,3,6896,6,23,3,4,3,36,1,1,10,5,3,1,0,1,1,0,0,1,0,0,0.23476599808978033,3.0,0.2702702702702703
